Datetime,Slots
2022-05-19 12:32:40,4
2022-05-19 15:42:40,5
2022-05-19 17:34:40,4
2022-05-19 18:33:40,5
2022-05-19 22:01:40,4
2022-05-20 00:04:40,5
2022-05-20 03:12:40,6
2022-05-20 03:14:40,5
2022-05-20 05:12:40,4
2022-05-20 09:16:40,5
2022-05-20 13:18:40,6
2022-05-20 16:33:40,5
2022-05-20 20:59:40,6
2022-05-21 01:46:40,5
2022-05-21 04:26:40,6
2022-05-21 06:45:40,5
2022-05-21 07:45:40,4
2022-05-21 08:05:40,3
2022-05-21 11:02:40,4
2022-05-21 12:31:40,3
2022-05-21 14:04:40,4
2022-05-21 18:08:40,5
2022-05-21 22:01:40,6
2022-05-21 22:37:40,5
2022-05-22 00:42:40,6
2022-05-22 03:28:40,5
2022-05-22 05:41:40,6
2022-05-22 09:49:40,5
2022-05-22 10:57:40,4
2022-05-22 15:23:40,5
2022-05-22 20:12:40,4
2022-05-22 22:12:40,3
2022-05-23 02:22:40,2
2022-05-23 03:07:40,3
2022-05-23 07:16:40,2
2022-05-23 08:24:40,1
2022-05-23 13:02:40,2
2022-05-23 14:23:40,3
2022-05-23 15:05:40,4
2022-05-23 18:06:40,5
2022-05-23 19:24:40,4
2022-05-23 19:36:40,3
2022-05-24 00:11:40,2
2022-05-24 04:18:40,3
2022-05-24 07:35:40,2
2022-05-24 11:29:40,3
2022-05-24 14:45:40,2
2022-05-24 18:01:40,3
